"","birth_year","height.cm","height.in","study_id","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade"
"143",1850,175,68.8976377952756,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"144",1850,156,61.4173228346457,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"145",1850,166.5,65.5511811023622,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"146",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"147",1850,162,63.7795275590551,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"148",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"149",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"150",1850,168,66.1417322834646,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"151",1850,174,68.503937007874,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"152",1850,171,67.3228346456693,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"153",1850,159,62.5984251968504,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"154",1850,157,61.8110236220472,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"155",1850,160.5,63.1889763779528,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"156",1850,178,70.0787401574803,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"157",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"158",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"159",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"160",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"161",1850,178,70.0787401574803,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"162",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"163",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"164",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"165",1850,169,66.5354330708661,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"166",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"167",1850,175,68.8976377952756,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"168",1850,177,69.6850393700787,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"169",1850,166,65.3543307086614,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"170",1850,171,67.3228346456693,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"171",1850,165.5,65.1574803149606,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"172",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"173",1850,166,65.3543307086614,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"174",1850,167,65.748031496063,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"175",1850,162,63.7795275590551,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"176",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"177",1850,168,66.1417322834646,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"178",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"179",1850,173,68.1102362204724,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"180",1850,171,67.3228346456693,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"181",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"182",1850,159,62.5984251968504,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"183",1850,173,68.1102362204724,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"184",1850,157,61.8110236220472,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"185",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"186",1850,150,59.0551181102362,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"187",1850,172,67.7165354330709,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"188",1850,168,66.1417322834646,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
